contract_id,target_local_start_timestamp,target_local_end_timestamp,tariff_name,charge_type,price
04_02_111_CHR40,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,OpCom,sell,0.0529
04_02_111_CHR40,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.1105
04_02_111_CHR61,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Electric Constant,buy,0.1994
04_02_111_CHR61,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,Electric Pro,buy,0.1454
04_02_111_CHR61,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,Electric Loyalty,buy,0.3971
04_02_111_CHR61,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,Electric Constant,buy,0.2252
04_02_111_CHR61,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,Electric Pro,buy,0.2074
04_02_111_CHR61,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,Eco Electric,buy,0.1965
04_02_111_CHR61,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Loyalty,buy,0.3992
04_02_111_CHR61,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,EctoGrid,sell,0.0658
04_02_111_CHR61,2023-03-03T00:00:00.000Z,2024-07-29T00:00:00.000Z,SState,sell,0.0829
04_02_111_CHR61,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,OpCom,sell,0.0872
04_02_111_CHR61,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0612
10_01_147_CHR39,2022-12-01T00:00:00.000Z,2023-03-15T00:00:00.000Z,Digital Electric,buy,0.1312
10_01_147_CHR39,2023-03-15T00:00:00.000Z,2024-08-25T00:00:00.000Z,Electric Optim,buy,0.2752
10_01_147_CHR39,2024-08-25T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Loyalty,buy,0.3756
10_01_147_CHR39,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,EctoGrid,sell,0.0802
10_01_147_CHR39,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,SState,sell,0.0554
10_01_147_CHR39,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,SState,sell,0.0896
10_01_147_CHR39,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,SState,sell,0.0727
10_01_147_CHR39,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,SState,sell,0.0733
10_01_147_CHR39,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,EctoGrid,sell,0.0671
10_01_147_CHR39,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0833
04_02_111_CHR21,2022-12-01T00:00:00.000Z,2023-06-12T00:00:00.000Z,Electric Loyalty,buy,0.4
04_02_111_CHR21,2023-06-12T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Constant,buy,0.1551
04_02_111_CHR21,2022-12-01T00:00:00.000Z,2023-03-15T00:00:00.000Z,EctoGrid,sell,0.0886
04_02_111_CHR21,2023-03-15T00:00:00.000Z,2024-08-25T00:00:00.000Z,SState,sell,0.0798
04_02_111_CHR21,2024-08-25T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.1016
04_02_111_CHR10,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Electric Loyalty,buy,0.4158
04_02_111_CHR10,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,Electric Constant,buy,0.2385
04_02_111_CHR10,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,Eco Electric,buy,0.187
04_02_111_CHR10,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,Electric Loyalty,buy,0.4401
04_02_111_CHR10,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,Electric Constant,buy,0.1298
04_02_111_CHR10,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,Business Electric,buy,0.3823
04_02_111_CHR10,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Pro,buy,0.1244
04_02_111_CHR10,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,EctoGrid,sell,0.1086
04_02_111_CHR10,2023-03-03T00:00:00.000Z,2024-07-01T00:00:00.000Z,SState,sell,0.107
04_02_111_CHR10,2024-07-01T00:00:00.000Z,2024-10-20T00:00:00.000Z,SState,sell,0.1003
04_02_111_CHR10,2024-10-20T00:00:00.000Z,2024-11-30T00:00:00.000Z,EctoGrid,sell,0.0986
04_02_111_CHR10,2024-11-30T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.0758
04_02_111_CHR42,2022-12-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Optim,buy,0.1985
04_02_111_CHR42,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,SState,sell,0.0515
04_02_111_CHR42,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,OpCom,sell,0.0723
04_02_111_CHR42,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,OpCom,sell,0.0909
04_02_111_CHR42,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,EctoGrid,sell,0.0621
04_02_111_CHR42,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,SState,sell,0.0937
04_02_111_CHR42,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,OpCom,sell,0.0696
04_02_111_CHR42,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0629
10_01_147_CHR10,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Digital Electric,buy,0.193
10_01_147_CHR10,2023-02-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,Electric Loyalty,buy,0.3916
10_01_147_CHR10,2024-06-04T00:00:00.000Z,2024-09-19T00:00:00.000Z,Electric Pro,buy,0.1829
10_01_147_CHR10,2024-09-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,Business Electric,buy,0.3981
10_01_147_CHR10,2024-10-29T00:00:00.000Z,2024-11-29T00:00:00.000Z,Business Electric,buy,0.225
10_01_147_CHR10,2024-11-29T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Optim,buy,0.1309
10_01_147_CHR10,2022-12-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,EctoGrid,sell,0.0752
04_02_111_CHR19,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Digital Electric,buy,0.1912
04_02_111_CHR19,2023-02-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,Electric Constant,buy,0.154
04_02_111_CHR19,2024-06-04T00:00:00.000Z,2024-09-19T00:00:00.000Z,Eco Electric,buy,0.1561
04_02_111_CHR19,2024-09-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,Digital Electric,buy,0.1988
04_02_111_CHR19,2024-10-29T00:00:00.000Z,2024-11-29T00:00:00.000Z,Electric Optim,buy,0.2371
04_02_111_CHR19,2024-11-29T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Pro,buy,0.1185
04_02_111_CHR19,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,SState,sell,0.0558
04_02_111_CHR19,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,EctoGrid,sell,0.0564
04_02_111_CHR19,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,OpCom,sell,0.0619
04_02_111_CHR19,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,SState,sell,0.0638
04_02_111_CHR19,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,OpCom,sell,0.0747
04_02_111_CHR19,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,EctoGrid,sell,0.0854
04_02_111_CHR19,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0717
10_01_147_CHR50,2022-12-01T00:00:00.000Z,2023-03-15T00:00:00.000Z,Eco Electric,buy,0.1588
10_01_147_CHR50,2023-03-15T00:00:00.000Z,2024-08-25T00:00:00.000Z,Eco Electric,buy,0.233
10_01_147_CHR50,2024-08-25T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Pro,buy,0.2007
10_01_147_CHR50,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,EctoGrid,sell,0.0382
10_01_147_CHR50,2023-02-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,EctoGrid,sell,0.0936
10_01_147_CHR50,2024-06-04T00:00:00.000Z,2024-09-19T00:00:00.000Z,SState,sell,0.0664
10_01_147_CHR50,2024-09-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,OpCom,sell,0.0682
10_01_147_CHR50,2024-10-29T00:00:00.000Z,2024-11-29T00:00:00.000Z,OpCom,sell,0.0498
10_01_147_CHR50,2024-11-29T00:00:00.000Z,2025-01-01T00:00:00.000Z,EctoGrid,sell,0.091
10_01_147_CHS04,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Electric Pro,buy,0.1357
10_01_147_CHS04,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,Electric Pro,buy,0.1699
10_01_147_CHS04,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,Business Electric,buy,0.189
10_01_147_CHS04,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,Business Electric,buy,0.2227
10_01_147_CHS04,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,Electric Constant,buy,0.2096
10_01_147_CHS04,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,Electric Optim,buy,0.2704
10_01_147_CHS04,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,Eco Electric,buy,0.2665
10_01_147_CHS04,2022-12-01T00:00:00.000Z,2023-06-12T00:00:00.000Z,EctoGrid,sell,0.093
10_01_147_CHS04,2023-06-12T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.1011
04_02_111_CHR45,2022-12-01T00:00:00.000Z,2023-03-15T00:00:00.000Z,Electric Optim,buy,0.1458
04_02_111_CHR45,2023-03-15T00:00:00.000Z,2024-08-25T00:00:00.000Z,Eco Electric,buy,0.142
04_02_111_CHR45,2024-08-25T00:00:00.000Z,2025-01-01T00:00:00.000Z,Business Electric,buy,0.261
04_02_111_CHR45,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,EctoGrid,sell,0.1198
04_02_111_CHR45,2023-03-03T00:00:00.000Z,2024-07-01T00:00:00.000Z,SState,sell,0.0593
04_02_111_CHR45,2024-07-01T00:00:00.000Z,2024-10-20T00:00:00.000Z,OpCom,sell,0.0871
04_02_111_CHR45,2024-10-20T00:00:00.000Z,2024-11-30T00:00:00.000Z,SState,sell,0.0776
04_02_111_CHR45,2024-11-30T00:00:00.000Z,2025-01-01T00:00:00.000Z,EctoGrid,sell,0.0866
