contract_id,target_local_start_timestamp,target_local_end_timestamp,tariff_name,charge_type,price
04_02_111_CHR53,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,EctoGrid,sell,0.0967
04_02_111_CHR53,2023-02-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,EctoGrid,sell,0.0948
04_02_111_CHR53,2024-06-04T00:00:00.000Z,2024-09-19T00:00:00.000Z,OpCom,sell,0.0857
04_02_111_CHR53,2024-09-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,SState,sell,0.1058
04_02_111_CHR53,2024-10-29T00:00:00.000Z,2024-11-29T00:00:00.000Z,OpCom,sell,0.1301
04_02_111_CHR53,2024-11-29T00:00:00.000Z,2025-01-01T00:00:00.000Z,EctoGrid,sell,0.0723
04_02_111_CHR38,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Eco Electric,buy,0.2489
04_02_111_CHR38,2023-02-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,Electric Optim,buy,0.2698
04_02_111_CHR38,2024-06-04T00:00:00.000Z,2024-09-19T00:00:00.000Z,Electric Pro,buy,0.1848
04_02_111_CHR38,2024-09-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,Electric Loyalty,buy,0.4093
04_02_111_CHR38,2024-10-29T00:00:00.000Z,2024-11-29T00:00:00.000Z,Business Electric,buy,0.1756
04_02_111_CHR38,2024-11-29T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Pro,buy,0.1892
04_02_111_CHR38,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,OpCom,sell,0.0779
04_02_111_CHR38,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,OpCom,sell,0.0808
04_02_111_CHR38,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,SState,sell,0.0983
04_02_111_CHR38,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,EctoGrid,sell,0.1094
04_02_111_CHR38,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,SState,sell,0.0597
04_02_111_CHR38,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,EctoGrid,sell,0.0672
04_02_111_CHR38,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0541
04_02_111_CHS12,2022-12-01T00:00:00.000Z,2023-06-12T00:00:00.000Z,Electric Constant,buy,0.1343
04_02_111_CHS12,2023-06-12T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Optim,buy,0.1645
04_02_111_CHS12,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,SState,sell,0.081
04_02_111_CHS12,2023-02-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,SState,sell,0.0823
04_02_111_CHS12,2024-06-04T00:00:00.000Z,2024-09-19T00:00:00.000Z,SState,sell,0.035
04_02_111_CHS12,2024-09-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,EctoGrid,sell,0.067
04_02_111_CHS12,2024-10-29T00:00:00.000Z,2024-11-29T00:00:00.000Z,OpCom,sell,0.0957
04_02_111_CHS12,2024-11-29T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.1179
10_01_147_CHR34,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Business Electric,buy,0.3768
10_01_147_CHR34,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,Digital Electric,buy,0.1702
10_01_147_CHR34,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,Electric Pro,buy,0.1
10_01_147_CHR34,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,Electric Constant,buy,0.2646
10_01_147_CHR34,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,Electric Loyalty,buy,0.3795
10_01_147_CHR34,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,Electric Loyalty,buy,0.4015
10_01_147_CHR34,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,Business Electric,buy,0.4076
10_01_147_CHR34,2022-12-01T00:00:00.000Z,2023-02-12T00:00:00.000Z,SState,sell,0.0781
10_01_147_CHR34,2023-02-12T00:00:00.000Z,2024-05-01T00:00:00.000Z,SState,sell,0.1202
10_01_147_CHR34,2024-05-01T00:00:00.000Z,2024-08-10T00:00:00.000Z,OpCom,sell,0.0897
10_01_147_CHR34,2024-08-10T00:00:00.000Z,2024-09-18T00:00:00.000Z,EctoGrid,sell,0.0664
10_01_147_CHR34,2024-09-18T00:00:00.000Z,2024-10-18T00:00:00.000Z,OpCom,sell,0.0826
10_01_147_CHR34,2024-10-18T00:00:00.000Z,2024-11-19T00:00:00.000Z,EctoGrid,sell,0.0777
10_01_147_CHR34,2024-11-19T00:00:00.000Z,2024-12-09T00:00:00.000Z,SState,sell,0.047
10_01_147_CHR34,2024-12-09T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0497
04_02_111_CHR43,2022-12-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Constant,buy,0.1074
04_02_111_CHR43,2022-12-01T00:00:00.000Z,2023-06-12T00:00:00.000Z,OpCom,sell,0.0624
04_02_111_CHR43,2023-06-12T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.054
01_02_155_CHR98,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,Electric Constant,buy,0.222
01_02_155_CHR98,2023-03-03T00:00:00.000Z,2024-07-01T00:00:00.000Z,Electric Pro,buy,0.1557
01_02_155_CHR98,2024-07-01T00:00:00.000Z,2024-10-20T00:00:00.000Z,Electric Pro,buy,0.2965
01_02_155_CHR98,2024-10-20T00:00:00.000Z,2024-11-30T00:00:00.000Z,Electric Loyalty,buy,0.3866
01_02_155_CHR98,2024-11-30T00:00:00.000Z,2025-01-01T00:00:00.000Z,Digital Electric,buy,0.1885
01_02_155_CHR98,2022-12-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,EctoGrid,sell,0.1208
04_02_111_CHR41,2022-12-01T00:00:00.000Z,2023-06-12T00:00:00.000Z,Business Electric,buy,0.134
04_02_111_CHR41,2023-06-12T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Constant,buy,0.2593
04_02_111_CHR41,2022-12-01T00:00:00.000Z,2023-03-15T00:00:00.000Z,SState,sell,0.101
04_02_111_CHR41,2023-03-15T00:00:00.000Z,2024-08-25T00:00:00.000Z,SState,sell,0.0935
04_02_111_CHR41,2024-08-25T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.0822
04_02_111_CHR23,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Digital Electric,buy,0.1057
04_02_111_CHR23,2023-02-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,Electric Constant,buy,0.162
04_02_111_CHR23,2024-06-04T00:00:00.000Z,2024-09-19T00:00:00.000Z,Electric Pro,buy,0.1964
04_02_111_CHR23,2024-09-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,Electric Pro,buy,0.1787
04_02_111_CHR23,2024-10-29T00:00:00.000Z,2024-11-29T00:00:00.000Z,Eco Electric,buy,0.1355
04_02_111_CHR23,2024-11-29T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Optim,buy,0.2376
04_02_111_CHR23,2022-12-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.0904
04_02_111_CHR17,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,Eco Electric,buy,0.1612
04_02_111_CHR17,2023-03-03T00:00:00.000Z,2024-07-01T00:00:00.000Z,Digital Electric,buy,0.2343
04_02_111_CHR17,2024-07-01T00:00:00.000Z,2024-10-20T00:00:00.000Z,Electric Constant,buy,0.1
04_02_111_CHR17,2024-10-20T00:00:00.000Z,2024-11-30T00:00:00.000Z,Electric Pro,buy,0.214
04_02_111_CHR17,2024-11-30T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Optim,buy,0.2462
04_02_111_CHR17,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,OpCom,sell,0.1055
04_02_111_CHR17,2023-03-03T00:00:00.000Z,2024-07-29T00:00:00.000Z,OpCom,sell,0.1012
04_02_111_CHR17,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,SState,sell,0.0951
04_02_111_CHR17,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.0789
04_02_111_CHR08,2022-12-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,Digital Electric,buy,0.1402
04_02_111_CHR08,2022-12-01T00:00:00.000Z,2023-02-12T00:00:00.000Z,SState,sell,0.0681
04_02_111_CHR08,2023-02-12T00:00:00.000Z,2024-05-01T00:00:00.000Z,OpCom,sell,0.0844
04_02_111_CHR08,2024-05-01T00:00:00.000Z,2024-08-10T00:00:00.000Z,OpCom,sell,0.0467
04_02_111_CHR08,2024-08-10T00:00:00.000Z,2024-09-18T00:00:00.000Z,SState,sell,0.0826
04_02_111_CHR08,2024-09-18T00:00:00.000Z,2024-10-18T00:00:00.000Z,EctoGrid,sell,0.0552
04_02_111_CHR08,2024-10-18T00:00:00.000Z,2024-11-19T00:00:00.000Z,SState,sell,0.0639
04_02_111_CHR08,2024-11-19T00:00:00.000Z,2024-12-09T00:00:00.000Z,EctoGrid,sell,0.1068
04_02_111_CHR08,2024-12-09T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.0749
10_01_147_CHR0,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,Electric Optim,buy,0.2397
10_01_147_CHR0,2023-03-03T00:00:00.000Z,2024-07-29T00:00:00.000Z,Business Electric,buy,0.1
10_01_147_CHR0,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,Electric Pro,buy,0.3087
10_01_147_CHR0,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,Eco Electric,buy,0.2421
10_01_147_CHR0,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,OpCom,sell,0.0571
10_01_147_CHR0,2023-02-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,OpCom,sell,0.0998
10_01_147_CHR0,2024-06-04T00:00:00.000Z,2024-09-19T00:00:00.000Z,EctoGrid,sell,0.0504
10_01_147_CHR0,2024-09-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,OpCom,sell,0.0632
10_01_147_CHR0,2024-10-29T00:00:00.000Z,2024-11-29T00:00:00.000Z,SState,sell,0.0572
10_01_147_CHR0,2024-11-29T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.097
04_02_111_CHR54,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,Eco Electric,buy,0.2498
04_02_111_CHR54,2023-03-03T00:00:00.000Z,2024-07-29T00:00:00.000Z,Eco Electric,buy,0.2455
04_02_111_CHR54,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,Electric Loyalty,buy,0.3883
04_02_111_CHR54,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Pro,buy,0.1884
04_02_111_CHR54,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,OpCom,sell,0.1161
04_02_111_CHR54,2023-03-03T00:00:00.000Z,2024-07-29T00:00:00.000Z,SState,sell,0.0835
04_02_111_CHR54,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,EctoGrid,sell,0.0677
04_02_111_CHR54,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0841
10_01_147_CHR44,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,Electric Loyalty,buy,0.4099
10_01_147_CHR44,2023-03-03T00:00:00.000Z,2024-07-29T00:00:00.000Z,Electric Optim,buy,0.1988
10_01_147_CHR44,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,Electric Constant,buy,0.1397
10_01_147_CHR44,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Constant,buy,0.1703
10_01_147_CHR44,2022-12-01T00:00:00.000Z,2023-03-15T00:00:00.000Z,SState,sell,0.0917
10_01_147_CHR44,2023-03-15T00:00:00.000Z,2024-08-25T00:00:00.000Z,EctoGrid,sell,0.0381
10_01_147_CHR44,2024-08-25T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0917
10_01_147_CHS01,2022-12-01T00:00:00.000Z,2023-02-16T00:00:00.000Z,Electric Optim,buy,0.3063
10_01_147_CHS01,2023-02-16T00:00:00.000Z,2024-05-19T00:00:00.000Z,Electric Constant,buy,0.1418
10_01_147_CHS01,2024-05-19T00:00:00.000Z,2024-08-31T00:00:00.000Z,Electric Constant,buy,0.2627
10_01_147_CHS01,2024-08-31T00:00:00.000Z,2024-10-09T00:00:00.000Z,Electric Optim,buy,0.2519
10_01_147_CHS01,2024-10-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,Electric Constant,buy,0.2368
10_01_147_CHS01,2024-11-09T00:00:00.000Z,2024-12-11T00:00:00.000Z,Business Electric,buy,0.1963
10_01_147_CHS01,2024-12-11T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Constant,buy,0.1692
10_01_147_CHS01,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,OpCom,sell,0.0308
10_01_147_CHS01,2023-03-03T00:00:00.000Z,2024-07-29T00:00:00.000Z,EctoGrid,sell,0.1071
10_01_147_CHS01,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,OpCom,sell,0.0694
10_01_147_CHS01,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,OpCom,sell,0.0826
04_02_111_CHR37,2022-12-01T00:00:00.000Z,2023-03-15T00:00:00.000Z,Business Electric,buy,0.2329
04_02_111_CHR37,2023-03-15T00:00:00.000Z,2024-08-25T00:00:00.000Z,Eco Electric,buy,0.1651
04_02_111_CHR37,2024-08-25T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Constant,buy,0.1696
04_02_111_CHR37,2022-12-01T00:00:00.000Z,2023-02-12T00:00:00.000Z,SState,sell,0.0766
04_02_111_CHR37,2023-02-12T00:00:00.000Z,2024-05-01T00:00:00.000Z,SState,sell,0.0896
04_02_111_CHR37,2024-05-01T00:00:00.000Z,2024-08-10T00:00:00.000Z,OpCom,sell,0.08
04_02_111_CHR37,2024-08-10T00:00:00.000Z,2024-09-18T00:00:00.000Z,SState,sell,0.0728
04_02_111_CHR37,2024-09-18T00:00:00.000Z,2024-10-18T00:00:00.000Z,EctoGrid,sell,0.0977
04_02_111_CHR37,2024-10-18T00:00:00.000Z,2024-11-19T00:00:00.000Z,SState,sell,0.0886
04_02_111_CHR37,2024-11-19T00:00:00.000Z,2024-12-09T00:00:00.000Z,SState,sell,0.0862
04_02_111_CHR37,2024-12-09T00:00:00.000Z,2025-01-01T00:00:00.000Z,EctoGrid,sell,0.1192
04_02_111_CHR35,2022-12-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Constant,buy,0.151
04_02_111_CHR35,2022-12-01T00:00:00.000Z,2023-03-03T00:00:00.000Z,EctoGrid,sell,0.1098
04_02_111_CHR35,2023-03-03T00:00:00.000Z,2024-07-29T00:00:00.000Z,OpCom,sell,0.1305
04_02_111_CHR35,2024-07-29T00:00:00.000Z,2024-11-18T00:00:00.000Z,EctoGrid,sell,0.103
04_02_111_CHR35,2024-11-18T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.0587
10_01_147_CHR60,2022-12-01T00:00:00.000Z,2023-06-12T00:00:00.000Z,Electric Constant,buy,0.143
10_01_147_CHR60,2023-06-12T00:00:00.000Z,2025-01-01T00:00:00.000Z,Electric Constant,buy,0.2314
10_01_147_CHR60,2022-12-01T00:00:00.000Z,2023-03-15T00:00:00.000Z,SState,sell,0.0711
10_01_147_CHR60,2023-03-15T00:00:00.000Z,2024-08-25T00:00:00.000Z,EctoGrid,sell,0.1122
10_01_147_CHR60,2024-08-25T00:00:00.000Z,2025-01-01T00:00:00.000Z,SState,sell,0.1077
